"","topic","language","term","platform","link","link_nr"
"17118","Theranos founder Elizabeth Holmes trial","pt","Julgamento da fundadora da Theranos, Elizabeth Holmes","dailymotion","_","3"
"17119","Theranos founder Elizabeth Holmes trial","pt","Julgamento da fundadora da Theranos, Elizabeth Holmes","dailymotion","_","4"
"17120","Theranos founder Elizabeth Holmes trial","ur","تھیرانوس کی بانی الزبتھ ہومز کی آزمائش","youtube","_","0"
"17121","Theranos founder Elizabeth Holmes trial","ur","تھیرانوس کی بانی الزبتھ ہومز کی آزمائش","youtube","_","1"
"17122","Theranos founder Elizabeth Holmes trial","ur","تھیرانوس کی بانی الزبتھ ہومز کی آزمائش","youtube","_","2"
"17123","Theranos founder Elizabeth Holmes trial","ur","تھیرانوس کی بانی الزبتھ ہومز کی آزمائش","youtube","_","3"
"17124","Theranos founder Elizabeth Holmes trial","ur","تھیرانوس کی بانی الزبتھ ہومز کی آزمائش","youtube","_","4"
"17125","Theranos founder Elizabeth Holmes trial","ur","تھیرانوس کی بانی الزبتھ ہومز کی آزمائش","dailymotion","_","0"
"17126","Theranos founder Elizabeth Holmes trial","ur","تھیرانوس کی بانی الزبتھ ہومز کی آزمائش","dailymotion","_","1"
"17127","Theranos founder Elizabeth Holmes trial","ur","تھیرانوس کی بانی الزبتھ ہومز کی آزمائش","dailymotion","_","2"
"17128","Theranos founder Elizabeth Holmes trial","ur","تھیرانوس کی بانی الزبتھ ہومز کی آزمائش","dailymotion","_","3"
"17129","Theranos founder Elizabeth Holmes trial","ur","تھیرانوس کی بانی الزبتھ ہومز کی آزمائش","dailymotion","_","4"
"17130","Theranos founder Elizabeth Holmes trial","de","Theranos-Gründerin Elizabeth Holmes Prozess","youtube","_","0"
"17131","Theranos founder Elizabeth Holmes trial","de","Theranos-Gründerin Elizabeth Holmes Prozess","youtube","_","1"
"17132","Theranos founder Elizabeth Holmes trial","de","Theranos-Gründerin Elizabeth Holmes Prozess","youtube","_","2"
"17133","Theranos founder Elizabeth Holmes trial","de","Theranos-Gründerin Elizabeth Holmes Prozess","youtube","_","3"
"17134","Theranos founder Elizabeth Holmes trial","de","Theranos-Gründerin Elizabeth Holmes Prozess","youtube","_","4"
"17135","Theranos founder Elizabeth Holmes trial","de","Theranos-Gründerin Elizabeth Holmes Prozess","dailymotion","_","0"
"17136","Theranos founder Elizabeth Holmes trial","de","Theranos-Gründerin Elizabeth Holmes Prozess","dailymotion","_","1"
"17137","Theranos founder Elizabeth Holmes trial","de","Theranos-Gründerin Elizabeth Holmes Prozess","dailymotion","_","2"
"17138","Theranos founder Elizabeth Holmes trial","de","Theranos-Gründerin Elizabeth Holmes Prozess","dailymotion","_","3"
"17139","Theranos founder Elizabeth Holmes trial","de","Theranos-Gründerin Elizabeth Holmes Prozess","dailymotion","_","4"
"17140","Theranos founder Elizabeth Holmes trial","jp","Theranosの創設者エリザベスホームズの裁判","youtube","_","0"
"17141","Theranos founder Elizabeth Holmes trial","jp","Theranosの創設者エリザベスホームズの裁判","youtube","_","1"
"17142","Theranos founder Elizabeth Holmes trial","jp","Theranosの創設者エリザベスホームズの裁判","youtube","_","2"
"17143","Theranos founder Elizabeth Holmes trial","jp","Theranosの創設者エリザベスホームズの裁判","youtube","_","3"
"17144","Theranos founder Elizabeth Holmes trial","jp","Theranosの創設者エリザベスホームズの裁判","youtube","_","4"
"17145","Theranos founder Elizabeth Holmes trial","jp","Theranosの創設者エリザベスホームズの裁判","dailymotion","_","0"
"17146","Theranos founder Elizabeth Holmes trial","jp","Theranosの創設者エリザベスホームズの裁判","dailymotion","_","1"
"17147","Theranos founder Elizabeth Holmes trial","jp","Theranosの創設者エリザベスホームズの裁判","dailymotion","_","2"
"17148","Theranos founder Elizabeth Holmes trial","jp","Theranosの創設者エリザベスホームズの裁判","dailymotion","_","3"
"17149","Theranos founder Elizabeth Holmes trial","jp","Theranosの創設者エリザベスホームズの裁判","dailymotion","_","4"
"17150","Theranos founder Elizabeth Holmes trial","id","Pengadilan pendiri Theranos, Elizabeth Holmes","youtube","_","0"
"17151","Theranos founder Elizabeth Holmes trial","id","Pengadilan pendiri Theranos, Elizabeth Holmes","youtube","_","1"
"17152","Theranos founder Elizabeth Holmes trial","id","Pengadilan pendiri Theranos, Elizabeth Holmes","youtube","_","2"
"17153","Theranos founder Elizabeth Holmes trial","id","Pengadilan pendiri Theranos, Elizabeth Holmes","youtube","_","3"
"17154","Theranos founder Elizabeth Holmes trial","id","Pengadilan pendiri Theranos, Elizabeth Holmes","youtube","_","4"
"17155","Theranos founder Elizabeth Holmes trial","id","Pengadilan pendiri Theranos, Elizabeth Holmes","dailymotion","_","0"
"17156","Theranos founder Elizabeth Holmes trial","id","Pengadilan pendiri Theranos, Elizabeth Holmes","dailymotion","_","1"
"17157","Theranos founder Elizabeth Holmes trial","id","Pengadilan pendiri Theranos, Elizabeth Holmes","dailymotion","_","2"
"17158","Theranos founder Elizabeth Holmes trial","id","Pengadilan pendiri Theranos, Elizabeth Holmes","dailymotion","_","3"
"17159","Theranos founder Elizabeth Holmes trial","id","Pengadilan pendiri Theranos, Elizabeth Holmes","dailymotion","_","4"
"17160","Apple plans scanning user images","en","Apple plans scanning user images","youtube","_","0"
"17161","Apple plans scanning user images","en","Apple plans scanning user images","youtube","_","1"
"17162","Apple plans scanning user images","en","Apple plans scanning user images","youtube","_","2"
"17163","Apple plans scanning user images","en","Apple plans scanning user images","youtube","_","3"
"17164","Apple plans scanning user images","en","Apple plans scanning user images","youtube","_","4"
"17165","Apple plans scanning user images","en","Apple plans scanning user images","dailymotion","_","0"
"17166","Apple plans scanning user images","en","Apple plans scanning user images","dailymotion","_","1"
"17167","Apple plans scanning user images","en","Apple plans scanning user images","dailymotion","_","2"
"17168","Apple plans scanning user images","en","Apple plans scanning user images","dailymotion","_","3"
"17169","Apple plans scanning user images","en","Apple plans scanning user images","dailymotion","_","4"
"17170","Apple plans scanning user images","zh-cn","苹果计划扫描用户图像","youtube","_","0"
"17171","Apple plans scanning user images","zh-cn","苹果计划扫描用户图像","youtube","_","1"
"17172","Apple plans scanning user images","zh-cn","苹果计划扫描用户图像","youtube","_","2"
"17173","Apple plans scanning user images","zh-cn","苹果计划扫描用户图像","youtube","_","3"
"17174","Apple plans scanning user images","zh-cn","苹果计划扫描用户图像","youtube","_","4"
"17175","Apple plans scanning user images","zh-cn","苹果计划扫描用户图像","dailymotion","_","0"
"17176","Apple plans scanning user images","zh-cn","苹果计划扫描用户图像","dailymotion","_","1"
"17177","Apple plans scanning user images","zh-cn","苹果计划扫描用户图像","dailymotion","_","2"
"17178","Apple plans scanning user images","zh-cn","苹果计划扫描用户图像","dailymotion","_","3"
"17179","Apple plans scanning user images","zh-cn","苹果计划扫描用户图像","dailymotion","_","4"
"17180","Apple plans scanning user images","hi","Apple उपयोगकर्ता छवियों को स्कैन करने की योजना बना रहा है","youtube","_","0"
"17181","Apple plans scanning user images","hi","Apple उपयोगकर्ता छवियों को स्कैन करने की योजना बना रहा है","youtube","_","1"
"17182","Apple plans scanning user images","hi","Apple उपयोगकर्ता छवियों को स्कैन करने की योजना बना रहा है","youtube","_","2"
"17183","Apple plans scanning user images","hi","Apple उपयोगकर्ता छवियों को स्कैन करने की योजना बना रहा है","youtube","_","3"
"17184","Apple plans scanning user images","hi","Apple उपयोगकर्ता छवियों को स्कैन करने की योजना बना रहा है","youtube","_","4"
"17185","Apple plans scanning user images","hi","Apple उपयोगकर्ता छवियों को स्कैन करने की योजना बना रहा है","dailymotion","_","0"
"17186","Apple plans scanning user images","hi","Apple उपयोगकर्ता छवियों को स्कैन करने की योजना बना रहा है","dailymotion","_","1"
"17187","Apple plans scanning user images","hi","Apple उपयोगकर्ता छवियों को स्कैन करने की योजना बना रहा है","dailymotion","_","2"
"17188","Apple plans scanning user images","hi","Apple उपयोगकर्ता छवियों को स्कैन करने की योजना बना रहा है","dailymotion","_","3"
"17189","Apple plans scanning user images","hi","Apple उपयोगकर्ता छवियों को स्कैन करने की योजना बना रहा है","dailymotion","_","4"
"17190","Apple plans scanning user images","es","Apple planes escaneando imágenes de usuario","youtube","_","0"
"17191","Apple plans scanning user images","es","Apple planes escaneando imágenes de usuario","youtube","_","1"
"17192","Apple plans scanning user images","es","Apple planes escaneando imágenes de usuario","youtube","_","2"
"17193","Apple plans scanning user images","es","Apple planes escaneando imágenes de usuario","youtube","_","3"
"17194","Apple plans scanning user images","es","Apple planes escaneando imágenes de usuario","youtube","_","4"
"17195","Apple plans scanning user images","es","Apple planes escaneando imágenes de usuario","dailymotion","_","0"
"17196","Apple plans scanning user images","es","Apple planes escaneando imágenes de usuario","dailymotion","_","1"
"17197","Apple plans scanning user images","es","Apple planes escaneando imágenes de usuario","dailymotion","_","2"
"17198","Apple plans scanning user images","es","Apple planes escaneando imágenes de usuario","dailymotion","_","3"
"17199","Apple plans scanning user images","es","Apple planes escaneando imágenes de usuario","dailymotion","_","4"
"17200","Apple plans scanning user images","ar","تخطط Apple لفحص صور المستخدم","youtube","_","0"
"17201","Apple plans scanning user images","ar","تخطط Apple لفحص صور المستخدم","youtube","_","1"
"17202","Apple plans scanning user images","ar","تخطط Apple لفحص صور المستخدم","youtube","_","2"
"17203","Apple plans scanning user images","ar","تخطط Apple لفحص صور المستخدم","youtube","_","3"
"17204","Apple plans scanning user images","ar","تخطط Apple لفحص صور المستخدم","youtube","_","4"
"17205","Apple plans scanning user images","ar","تخطط Apple لفحص صور المستخدم","dailymotion","_","0"
"17206","Apple plans scanning user images","ar","تخطط Apple لفحص صور المستخدم","dailymotion","_","1"
"17207","Apple plans scanning user images","ar","تخطط Apple لفحص صور المستخدم","dailymotion","_","2"
"17208","Apple plans scanning user images","ar","تخطط Apple لفحص صور المستخدم","dailymotion","_","3"
"17209","Apple plans scanning user images","ar","تخطط Apple لفحص صور المستخدم","dailymotion","_","4"
"17210","Apple plans scanning user images","bn","অ্যাপল ব্যবহারকারীদের ছবি স্ক্যান করার পরিকল্পনা করেছে","youtube","_","0"
"17211","Apple plans scanning user images","bn","অ্যাপল ব্যবহারকারীদের ছবি স্ক্যান করার পরিকল্পনা করেছে","youtube","_","1"
"17212","Apple plans scanning user images","bn","অ্যাপল ব্যবহারকারীদের ছবি স্ক্যান করার পরিকল্পনা করেছে","youtube","_","2"
"17213","Apple plans scanning user images","bn","অ্যাপল ব্যবহারকারীদের ছবি স্ক্যান করার পরিকল্পনা করেছে","youtube","_","3"
"17214","Apple plans scanning user images","bn","অ্যাপল ব্যবহারকারীদের ছবি স্ক্যান করার পরিকল্পনা করেছে","youtube","_","4"
"17215","Apple plans scanning user images","bn","অ্যাপল ব্যবহারকারীদের ছবি স্ক্যান করার পরিকল্পনা করেছে","dailymotion","_","0"
"17216","Apple plans scanning user images","bn","অ্যাপল ব্যবহারকারীদের ছবি স্ক্যান করার পরিকল্পনা করেছে","dailymotion","_","1"
"17217","Apple plans scanning user images","bn","অ্যাপল ব্যবহারকারীদের ছবি স্ক্যান করার পরিকল্পনা করেছে","dailymotion","_","2"
"17218","Apple plans scanning user images","bn","অ্যাপল ব্যবহারকারীদের ছবি স্ক্যান করার পরিকল্পনা করেছে","dailymotion","_","3"
"17219","Apple plans scanning user images","bn","অ্যাপল ব্যবহারকারীদের ছবি স্ক্যান করার পরিকল্পনা করেছে","dailymotion","_","4"
"17220","Apple plans scanning user images","fr","Apple envisage de numériser les images des utilisateurs","youtube","_","0"
"17221","Apple plans scanning user images","fr","Apple envisage de numériser les images des utilisateurs","youtube","_","1"
"17222","Apple plans scanning user images","fr","Apple envisage de numériser les images des utilisateurs","youtube","_","2"
"17223","Apple plans scanning user images","fr","Apple envisage de numériser les images des utilisateurs","youtube","_","3"
"17224","Apple plans scanning user images","fr","Apple envisage de numériser les images des utilisateurs","youtube","_","4"
"17225","Apple plans scanning user images","fr","Apple envisage de numériser les images des utilisateurs","dailymotion","_","0"
"17226","Apple plans scanning user images","fr","Apple envisage de numériser les images des utilisateurs","dailymotion","_","1"
"17227","Apple plans scanning user images","fr","Apple envisage de numériser les images des utilisateurs","dailymotion","_","2"
"17228","Apple plans scanning user images","fr","Apple envisage de numériser les images des utilisateurs","dailymotion","_","3"
"17229","Apple plans scanning user images","fr","Apple envisage de numériser les images des utilisateurs","dailymotion","_","4"
"17230","Apple plans scanning user images","ru","Apple планирует сканировать изображения пользователей","youtube","_","0"
"17231","Apple plans scanning user images","ru","Apple планирует сканировать изображения пользователей","youtube","_","1"
"17232","Apple plans scanning user images","ru","Apple планирует сканировать изображения пользователей","youtube","_","2"
"17233","Apple plans scanning user images","ru","Apple планирует сканировать изображения пользователей","youtube","_","3"
"17234","Apple plans scanning user images","ru","Apple планирует сканировать изображения пользователей","youtube","_","4"
"17235","Apple plans scanning user images","ru","Apple планирует сканировать изображения пользователей","dailymotion","_","0"
"17236","Apple plans scanning user images","ru","Apple планирует сканировать изображения пользователей","dailymotion","_","1"
"17237","Apple plans scanning user images","ru","Apple планирует сканировать изображения пользователей","dailymotion","_","2"
"17238","Apple plans scanning user images","ru","Apple планирует сканировать изображения пользователей","dailymotion","_","3"
"17239","Apple plans scanning user images","ru","Apple планирует сканировать изображения пользователей","dailymotion","_","4"
"17240","Apple plans scanning user images","pt","Apple planeja escanear imagens de usuários","youtube","_","0"
"17241","Apple plans scanning user images","pt","Apple planeja escanear imagens de usuários","youtube","_","1"
"17242","Apple plans scanning user images","pt","Apple planeja escanear imagens de usuários","youtube","_","2"
"17243","Apple plans scanning user images","pt","Apple planeja escanear imagens de usuários","youtube","_","3"
"17244","Apple plans scanning user images","pt","Apple planeja escanear imagens de usuários","youtube","_","4"
"17245","Apple plans scanning user images","pt","Apple planeja escanear imagens de usuários","dailymotion","_","0"
"17246","Apple plans scanning user images","pt","Apple planeja escanear imagens de usuários","dailymotion","_","1"
"17247","Apple plans scanning user images","pt","Apple planeja escanear imagens de usuários","dailymotion","_","2"
"17248","Apple plans scanning user images","pt","Apple planeja escanear imagens de usuários","dailymotion","_","3"
"17249","Apple plans scanning user images","pt","Apple planeja escanear imagens de usuários","dailymotion","_","4"
"17250","Apple plans scanning user images","ur","ایپل صارف کی تصاویر کو اسکین کرنے کا ارادہ رکھتا ہے۔","youtube","_","0"
"17251","Apple plans scanning user images","ur","ایپل صارف کی تصاویر کو اسکین کرنے کا ارادہ رکھتا ہے۔","youtube","_","1"
"17252","Apple plans scanning user images","ur","ایپل صارف کی تصاویر کو اسکین کرنے کا ارادہ رکھتا ہے۔","youtube","_","2"
"17253","Apple plans scanning user images","ur","ایپل صارف کی تصاویر کو اسکین کرنے کا ارادہ رکھتا ہے۔","youtube","_","3"
"17254","Apple plans scanning user images","ur","ایپل صارف کی تصاویر کو اسکین کرنے کا ارادہ رکھتا ہے۔","youtube","_","4"
"17255","Apple plans scanning user images","ur","ایپل صارف کی تصاویر کو اسکین کرنے کا ارادہ رکھتا ہے۔","dailymotion","_","0"
"17256","Apple plans scanning user images","ur","ایپل صارف کی تصاویر کو اسکین کرنے کا ارادہ رکھتا ہے۔","dailymotion","_","1"
"17257","Apple plans scanning user images","ur","ایپل صارف کی تصاویر کو اسکین کرنے کا ارادہ رکھتا ہے۔","dailymotion","_","2"
"17258","Apple plans scanning user images","ur","ایپل صارف کی تصاویر کو اسکین کرنے کا ارادہ رکھتا ہے۔","dailymotion","_","3"
"17259","Apple plans scanning user images","ur","ایپل صارف کی تصاویر کو اسکین کرنے کا ارادہ رکھتا ہے۔","dailymotion","_","4"
"17260","Apple plans scanning user images","de","Apple plant, Benutzerbilder zu scannen","youtube","_","0"
"17261","Apple plans scanning user images","de","Apple plant, Benutzerbilder zu scannen","youtube","_","1"
"17262","Apple plans scanning user images","de","Apple plant, Benutzerbilder zu scannen","youtube","_","2"
"17263","Apple plans scanning user images","de","Apple plant, Benutzerbilder zu scannen","youtube","_","3"
"17264","Apple plans scanning user images","de","Apple plant, Benutzerbilder zu scannen","youtube","_","4"
"17265","Apple plans scanning user images","de","Apple plant, Benutzerbilder zu scannen","dailymotion","_","0"
"17266","Apple plans scanning user images","de","Apple plant, Benutzerbilder zu scannen","dailymotion","_","1"
"17267","Apple plans scanning user images","de","Apple plant, Benutzerbilder zu scannen","dailymotion","_","2"
"17268","Apple plans scanning user images","de","Apple plant, Benutzerbilder zu scannen","dailymotion","_","3"
"17269","Apple plans scanning user images","de","Apple plant, Benutzerbilder zu scannen","dailymotion","_","4"
"17270","Apple plans scanning user images","jp","Appleはユーザー画像のスキャンを計画しています","youtube","_","0"
"17271","Apple plans scanning user images","jp","Appleはユーザー画像のスキャンを計画しています","youtube","_","1"
"17272","Apple plans scanning user images","jp","Appleはユーザー画像のスキャンを計画しています","youtube","_","2"
"17273","Apple plans scanning user images","jp","Appleはユーザー画像のスキャンを計画しています","youtube","_","3"
"17274","Apple plans scanning user images","jp","Appleはユーザー画像のスキャンを計画しています","youtube","_","4"
"17275","Apple plans scanning user images","jp","Appleはユーザー画像のスキャンを計画しています","dailymotion","_","0"
"17276","Apple plans scanning user images","jp","Appleはユーザー画像のスキャンを計画しています","dailymotion","_","1"
"17277","Apple plans scanning user images","jp","Appleはユーザー画像のスキャンを計画しています","dailymotion","_","2"
"17278","Apple plans scanning user images","jp","Appleはユーザー画像のスキャンを計画しています","dailymotion","_","3"
"17279","Apple plans scanning user images","jp","Appleはユーザー画像のスキャンを計画しています","dailymotion","_","4"
"17280","Apple plans scanning user images","id","Apple berencana memindai gambar pengguna","youtube","_","0"
"17281","Apple plans scanning user images","id","Apple berencana memindai gambar pengguna","youtube","_","1"
"17282","Apple plans scanning user images","id","Apple berencana memindai gambar pengguna","youtube","_","2"
"17283","Apple plans scanning user images","id","Apple berencana memindai gambar pengguna","youtube","_","3"
"17284","Apple plans scanning user images","id","Apple berencana memindai gambar pengguna","youtube","_","4"
"17285","Apple plans scanning user images","id","Apple berencana memindai gambar pengguna","dailymotion","_","0"
"17286","Apple plans scanning user images","id","Apple berencana memindai gambar pengguna","dailymotion","_","1"
"17287","Apple plans scanning user images","id","Apple berencana memindai gambar pengguna","dailymotion","_","2"
"17288","Apple plans scanning user images","id","Apple berencana memindai gambar pengguna","dailymotion","_","3"
"17289","Apple plans scanning user images","id","Apple berencana memindai gambar pengguna","dailymotion","_","4"
"17290","Chemical ant factories","en","Chemical ant factories","youtube","_","0"
"17291","Chemical ant factories","en","Chemical ant factories","youtube","_","1"
"17292","Chemical ant factories","en","Chemical ant factories","youtube","_","2"
"17293","Chemical ant factories","en","Chemical ant factories","youtube","_","3"
"17294","Chemical ant factories","en","Chemical ant factories","youtube","_","4"
"17295","Chemical ant factories","en","Chemical ant factories","dailymotion","_","0"
"17296","Chemical ant factories","en","Chemical ant factories","dailymotion","_","1"
"17297","Chemical ant factories","en","Chemical ant factories","dailymotion","_","2"
"17298","Chemical ant factories","en","Chemical ant factories","dailymotion","_","3"
"17299","Chemical ant factories","en","Chemical ant factories","dailymotion","_","4"
"17300","Chemical ant factories","zh-cn","化学蚂蚁工厂","youtube","_","0"
"17301","Chemical ant factories","zh-cn","化学蚂蚁工厂","youtube","_","1"
"17302","Chemical ant factories","zh-cn","化学蚂蚁工厂","youtube","_","2"
"17303","Chemical ant factories","zh-cn","化学蚂蚁工厂","youtube","_","3"
"17304","Chemical ant factories","zh-cn","化学蚂蚁工厂","youtube","_","4"
"17305","Chemical ant factories","zh-cn","化学蚂蚁工厂","dailymotion","_","0"
"17306","Chemical ant factories","zh-cn","化学蚂蚁工厂","dailymotion","_","1"
"17307","Chemical ant factories","zh-cn","化学蚂蚁工厂","dailymotion","_","2"
"17308","Chemical ant factories","zh-cn","化学蚂蚁工厂","dailymotion","_","3"
"17309","Chemical ant factories","zh-cn","化学蚂蚁工厂","dailymotion","_","4"
"17310","Chemical ant factories","hi","रासायनिक चींटी कारखाने","youtube","_","0"
"17311","Chemical ant factories","hi","रासायनिक चींटी कारखाने","youtube","_","1"
"17312","Chemical ant factories","hi","रासायनिक चींटी कारखाने","youtube","_","2"
"17313","Chemical ant factories","hi","रासायनिक चींटी कारखाने","youtube","_","3"
"17314","Chemical ant factories","hi","रासायनिक चींटी कारखाने","youtube","_","4"
"17315","Chemical ant factories","hi","रासायनिक चींटी कारखाने","dailymotion","_","0"
"17316","Chemical ant factories","hi","रासायनिक चींटी कारखाने","dailymotion","_","1"
"17317","Chemical ant factories","hi","रासायनिक चींटी कारखाने","dailymotion","_","2"
"17318","Chemical ant factories","hi","रासायनिक चींटी कारखाने","dailymotion","_","3"
"17319","Chemical ant factories","hi","रासायनिक चींटी कारखाने","dailymotion","_","4"
"17320","Chemical ant factories","es","Fábricas de hormigas químicas","youtube","_","0"
"17321","Chemical ant factories","es","Fábricas de hormigas químicas","youtube","_","1"
"17322","Chemical ant factories","es","Fábricas de hormigas químicas","youtube","_","2"
"17323","Chemical ant factories","es","Fábricas de hormigas químicas","youtube","_","3"
"17324","Chemical ant factories","es","Fábricas de hormigas químicas","youtube","_","4"
"17325","Chemical ant factories","es","Fábricas de hormigas químicas","dailymotion","_","0"
"17326","Chemical ant factories","es","Fábricas de hormigas químicas","dailymotion","_","1"
"17327","Chemical ant factories","es","Fábricas de hormigas químicas","dailymotion","_","2"
"17328","Chemical ant factories","es","Fábricas de hormigas químicas","dailymotion","_","3"
"17329","Chemical ant factories","es","Fábricas de hormigas químicas","dailymotion","_","4"
"17330","Chemical ant factories","ar","مصانع النمل الكيماوي","youtube","_","0"
"17331","Chemical ant factories","ar","مصانع النمل الكيماوي","youtube","_","1"
"17332","Chemical ant factories","ar","مصانع النمل الكيماوي","youtube","_","2"
"17333","Chemical ant factories","ar","مصانع النمل الكيماوي","youtube","_","3"
"17334","Chemical ant factories","ar","مصانع النمل الكيماوي","youtube","_","4"
"17335","Chemical ant factories","ar","مصانع النمل الكيماوي","dailymotion","_","0"
"17336","Chemical ant factories","ar","مصانع النمل الكيماوي","dailymotion","_","1"
"17337","Chemical ant factories","ar","مصانع النمل الكيماوي","dailymotion","_","2"
"17338","Chemical ant factories","ar","مصانع النمل الكيماوي","dailymotion","_","3"
"17339","Chemical ant factories","ar","مصانع النمل الكيماوي","dailymotion","_","4"
"17340","Chemical ant factories","bn","রাসায়নিক পিঁপড়ার কারখানা","youtube","_","0"
"17341","Chemical ant factories","bn","রাসায়নিক পিঁপড়ার কারখানা","youtube","_","1"
"17342","Chemical ant factories","bn","রাসায়নিক পিঁপড়ার কারখানা","youtube","_","2"
"17343","Chemical ant factories","bn","রাসায়নিক পিঁপড়ার কারখানা","youtube","_","3"
"17344","Chemical ant factories","bn","রাসায়নিক পিঁপড়ার কারখানা","youtube","_","4"
"17345","Chemical ant factories","bn","রাসায়নিক পিঁপড়ার কারখানা","dailymotion","_","0"
"17346","Chemical ant factories","bn","রাসায়নিক পিঁপড়ার কারখানা","dailymotion","_","1"
"17347","Chemical ant factories","bn","রাসায়নিক পিঁপড়ার কারখানা","dailymotion","_","2"
"17348","Chemical ant factories","bn","রাসায়নিক পিঁপড়ার কারখানা","dailymotion","_","3"
"17349","Chemical ant factories","bn","রাসায়নিক পিঁপড়ার কারখানা","dailymotion","_","4"
"17350","Chemical ant factories","fr","Usines de fourmis chimiques","youtube","_","0"
"17351","Chemical ant factories","fr","Usines de fourmis chimiques","youtube","_","1"
"17352","Chemical ant factories","fr","Usines de fourmis chimiques","youtube","_","2"
"17353","Chemical ant factories","fr","Usines de fourmis chimiques","youtube","_","3"
"17354","Chemical ant factories","fr","Usines de fourmis chimiques","youtube","_","4"
"17355","Chemical ant factories","fr","Usines de fourmis chimiques","dailymotion","_","0"
"17356","Chemical ant factories","fr","Usines de fourmis chimiques","dailymotion","_","1"
"17357","Chemical ant factories","fr","Usines de fourmis chimiques","dailymotion","_","2"
"17358","Chemical ant factories","fr","Usines de fourmis chimiques","dailymotion","_","3"
"17359","Chemical ant factories","fr","Usines de fourmis chimiques","dailymotion","_","4"
"17360","Chemical ant factories","ru","Химические муравьиные фабрики","youtube","_","0"
"17361","Chemical ant factories","ru","Химические муравьиные фабрики","youtube","_","1"
"17362","Chemical ant factories","ru","Химические муравьиные фабрики","youtube","_","2"
"17363","Chemical ant factories","ru","Химические муравьиные фабрики","youtube","_","3"
"17364","Chemical ant factories","ru","Химические муравьиные фабрики","youtube","_","4"
"17365","Chemical ant factories","ru","Химические муравьиные фабрики","dailymotion","_","0"
"17366","Chemical ant factories","ru","Химические муравьиные фабрики","dailymotion","_","1"
"17367","Chemical ant factories","ru","Химические муравьиные фабрики","dailymotion","_","2"
"17368","Chemical ant factories","ru","Химические муравьиные фабрики","dailymotion","_","3"
"17369","Chemical ant factories","ru","Химические муравьиные фабрики","dailymotion","_","4"
"17370","Chemical ant factories","pt","Fábricas de formigas químicas","youtube","_","0"
"17371","Chemical ant factories","pt","Fábricas de formigas químicas","youtube","_","1"
"17372","Chemical ant factories","pt","Fábricas de formigas químicas","youtube","_","2"
"17373","Chemical ant factories","pt","Fábricas de formigas químicas","youtube","_","3"
"17374","Chemical ant factories","pt","Fábricas de formigas químicas","youtube","_","4"
"17375","Chemical ant factories","pt","Fábricas de formigas químicas","dailymotion","_","0"
"17376","Chemical ant factories","pt","Fábricas de formigas químicas","dailymotion","_","1"
"17377","Chemical ant factories","pt","Fábricas de formigas químicas","dailymotion","_","2"
"17378","Chemical ant factories","pt","Fábricas de formigas químicas","dailymotion","_","3"
"17379","Chemical ant factories","pt","Fábricas de formigas químicas","dailymotion","_","4"
"17380","Chemical ant factories","ur","کیمیائی چیونٹی فیکٹریاں۔","youtube","_","0"
"17381","Chemical ant factories","ur","کیمیائی چیونٹی فیکٹریاں۔","youtube","_","1"
"17382","Chemical ant factories","ur","کیمیائی چیونٹی فیکٹریاں۔","youtube","_","2"
"17383","Chemical ant factories","ur","کیمیائی چیونٹی فیکٹریاں۔","youtube","_","3"
"17384","Chemical ant factories","ur","کیمیائی چیونٹی فیکٹریاں۔","youtube","_","4"
"17385","Chemical ant factories","ur","کیمیائی چیونٹی فیکٹریاں۔","dailymotion","_","0"
"17386","Chemical ant factories","ur","کیمیائی چیونٹی فیکٹریاں۔","dailymotion","_","1"
"17387","Chemical ant factories","ur","کیمیائی چیونٹی فیکٹریاں۔","dailymotion","_","2"
"17388","Chemical ant factories","ur","کیمیائی چیونٹی فیکٹریاں۔","dailymotion","_","3"
"17389","Chemical ant factories","ur","کیمیائی چیونٹی فیکٹریاں۔","dailymotion","_","4"
"17390","Chemical ant factories","de","Chemische Ameisenfabriken","youtube","_","0"
"17391","Chemical ant factories","de","Chemische Ameisenfabriken","youtube","_","1"
"17392","Chemical ant factories","de","Chemische Ameisenfabriken","youtube","_","2"
"17393","Chemical ant factories","de","Chemische Ameisenfabriken","youtube","_","3"
"17394","Chemical ant factories","de","Chemische Ameisenfabriken","youtube","_","4"
"17395","Chemical ant factories","de","Chemische Ameisenfabriken","dailymotion","_","0"
"17396","Chemical ant factories","de","Chemische Ameisenfabriken","dailymotion","_","1"
"17397","Chemical ant factories","de","Chemische Ameisenfabriken","dailymotion","_","2"
"17398","Chemical ant factories","de","Chemische Ameisenfabriken","dailymotion","_","3"
"17399","Chemical ant factories","de","Chemische Ameisenfabriken","dailymotion","_","4"
"17400","Chemical ant factories","jp","化学アリ工場","youtube","_","0"
"17401","Chemical ant factories","jp","化学アリ工場","youtube","_","1"
"17402","Chemical ant factories","jp","化学アリ工場","youtube","_","2"
"17403","Chemical ant factories","jp","化学アリ工場","youtube","_","3"
"17404","Chemical ant factories","jp","化学アリ工場","youtube","_","4"
"17405","Chemical ant factories","jp","化学アリ工場","dailymotion","_","0"
"17406","Chemical ant factories","jp","化学アリ工場","dailymotion","_","1"
"17407","Chemical ant factories","jp","化学アリ工場","dailymotion","_","2"
