"","topic","language","term","platform","link","link_nr"
"22642","blockchain solutions for national defense","hi","राष्ट्रीय रक्षा के लिए ब्लॉकचेन समाधान","youtube","pprVUPu7OI4","2"
"22643","blockchain solutions for national defense","hi","राष्ट्रीय रक्षा के लिए ब्लॉकचेन समाधान","youtube","_","3"
"22644","blockchain solutions for national defense","hi","राष्ट्रीय रक्षा के लिए ब्लॉकचेन समाधान","youtube","_","4"
"22645","blockchain solutions for national defense","hi","राष्ट्रीय रक्षा के लिए ब्लॉकचेन समाधान","dailymotion","x84qtan","0"
"22646","blockchain solutions for national defense","hi","राष्ट्रीय रक्षा के लिए ब्लॉकचेन समाधान","dailymotion","x84qowr","1"
"22647","blockchain solutions for national defense","hi","राष्ट्रीय रक्षा के लिए ब्लॉकचेन समाधान","dailymotion","x84qrc6","2"
"22648","blockchain solutions for national defense","hi","राष्ट्रीय रक्षा के लिए ब्लॉकचेन समाधान","dailymotion","x84qow2","3"
"22649","blockchain solutions for national defense","hi","राष्ट्रीय रक्षा के लिए ब्लॉकचेन समाधान","dailymotion","x84qs0f","4"
"22650","blockchain solutions for national defense","es","soluciones blockchain para la defensa nacional","youtube","_","0"
"22651","blockchain solutions for national defense","es","soluciones blockchain para la defensa nacional","youtube","_","1"
"22652","blockchain solutions for national defense","es","soluciones blockchain para la defensa nacional","youtube","_","2"
"22653","blockchain solutions for national defense","es","soluciones blockchain para la defensa nacional","youtube","_","3"
"22654","blockchain solutions for national defense","es","soluciones blockchain para la defensa nacional","youtube","_","4"
"22655","blockchain solutions for national defense","es","soluciones blockchain para la defensa nacional","dailymotion","x84qtan","0"
"22656","blockchain solutions for national defense","es","soluciones blockchain para la defensa nacional","dailymotion","x84qowr","1"
"22657","blockchain solutions for national defense","es","soluciones blockchain para la defensa nacional","dailymotion","x84qrc6","2"
"22658","blockchain solutions for national defense","es","soluciones blockchain para la defensa nacional","dailymotion","x84qow2","3"
"22659","blockchain solutions for national defense","es","soluciones blockchain para la defensa nacional","dailymotion","x84qs0f","4"
"22660","blockchain solutions for national defense","ar","حلول blockchain للدفاع الوطني","youtube","wcTiO577TwE&amp;pp=ugMICgJhchABGAE%3D","0"
"22661","blockchain solutions for national defense","ar","حلول blockchain للدفاع الوطني","youtube","wcTiO577TwE\u0026pp=ugMICgJhchABGAE%3D","1"
"22662","blockchain solutions for national defense","ar","حلول blockchain للدفاع الوطني","youtube","_","2"
"22663","blockchain solutions for national defense","ar","حلول blockchain للدفاع الوطني","youtube","_","3"
"22664","blockchain solutions for national defense","ar","حلول blockchain للدفاع الوطني","youtube","_","4"
"22665","blockchain solutions for national defense","ar","حلول blockchain للدفاع الوطني","dailymotion","x84qtan","0"
"22666","blockchain solutions for national defense","ar","حلول blockchain للدفاع الوطني","dailymotion","x84qowr","1"
"22667","blockchain solutions for national defense","ar","حلول blockchain للدفاع الوطني","dailymotion","x84qrc6","2"
"22668","blockchain solutions for national defense","ar","حلول blockchain للدفاع الوطني","dailymotion","x84qow2","3"
"22669","blockchain solutions for national defense","ar","حلول blockchain للدفاع الوطني","dailymotion","x84qs0f","4"
"22670","blockchain solutions for national defense","bn","জাতীয় প্রতিরক্ষার জন্য ব্লকচেইন সমাধান","youtube","BZKS3mXtBp0","0"
"22671","blockchain solutions for national defense","bn","জাতীয় প্রতিরক্ষার জন্য ব্লকচেইন সমাধান","youtube","lxEV-eXAuSY","1"
"22672","blockchain solutions for national defense","bn","জাতীয় প্রতিরক্ষার জন্য ব্লকচেইন সমাধান","youtube","pprVUPu7OI4","2"
"22673","blockchain solutions for national defense","bn","জাতীয় প্রতিরক্ষার জন্য ব্লকচেইন সমাধান","youtube","_","3"
"22674","blockchain solutions for national defense","bn","জাতীয় প্রতিরক্ষার জন্য ব্লকচেইন সমাধান","youtube","_","4"
"22675","blockchain solutions for national defense","bn","জাতীয় প্রতিরক্ষার জন্য ব্লকচেইন সমাধান","dailymotion","x84qtan","0"
"22676","blockchain solutions for national defense","bn","জাতীয় প্রতিরক্ষার জন্য ব্লকচেইন সমাধান","dailymotion","x84qowr","1"
"22677","blockchain solutions for national defense","bn","জাতীয় প্রতিরক্ষার জন্য ব্লকচেইন সমাধান","dailymotion","x84qrc6","2"
"22678","blockchain solutions for national defense","bn","জাতীয় প্রতিরক্ষার জন্য ব্লকচেইন সমাধান","dailymotion","x84qow2","3"
"22679","blockchain solutions for national defense","bn","জাতীয় প্রতিরক্ষার জন্য ব্লকচেইন সমাধান","dailymotion","x84qs0f","4"
"22680","blockchain solutions for national defense","fr","solutions blockchain pour la défense nationale","youtube","Ymcv4XSfrco","0"
"22681","blockchain solutions for national defense","fr","solutions blockchain pour la défense nationale","youtube","-2rPxriiOKg&amp;pp=ugMICgJmchABGAE%3D","1"
"22682","blockchain solutions for national defense","fr","solutions blockchain pour la défense nationale","youtube","Uciu5Z8K2EQ","2"
"22683","blockchain solutions for national defense","fr","solutions blockchain pour la défense nationale","youtube","TSjFk3ZlBi0&amp;pp=ugMICgJmchABGAE%3D","3"
"22684","blockchain solutions for national defense","fr","solutions blockchain pour la défense nationale","youtube","jBhRjnvD6XI&amp;pp=ugMICgJmchABGAE%3D","4"
"22685","blockchain solutions for national defense","fr","solutions blockchain pour la défense nationale","dailymotion","x84qtan","0"
"22686","blockchain solutions for national defense","fr","solutions blockchain pour la défense nationale","dailymotion","x84qowr","1"
"22687","blockchain solutions for national defense","fr","solutions blockchain pour la défense nationale","dailymotion","x84qrc6","2"
"22688","blockchain solutions for national defense","fr","solutions blockchain pour la défense nationale","dailymotion","x84qow2","3"
"22689","blockchain solutions for national defense","fr","solutions blockchain pour la défense nationale","dailymotion","x84qs0f","4"
"22690","blockchain solutions for national defense","ru","блокчейн-решения для национальной обороны","youtube","_","0"
"22691","blockchain solutions for national defense","ru","блокчейн-решения для национальной обороны","youtube","_","1"
"22692","blockchain solutions for national defense","ru","блокчейн-решения для национальной обороны","youtube","_","2"
"22693","blockchain solutions for national defense","ru","блокчейн-решения для национальной обороны","youtube","_","3"
"22694","blockchain solutions for national defense","ru","блокчейн-решения для национальной обороны","youtube","_","4"
"22695","blockchain solutions for national defense","ru","блокчейн-решения для национальной обороны","dailymotion","x84qtan","0"
"22696","blockchain solutions for national defense","ru","блокчейн-решения для национальной обороны","dailymotion","x84qowr","1"
"22697","blockchain solutions for national defense","ru","блокчейн-решения для национальной обороны","dailymotion","x84qrc6","2"
"22698","blockchain solutions for national defense","ru","блокчейн-решения для национальной обороны","dailymotion","x84qow2","3"
"22699","blockchain solutions for national defense","ru","блокчейн-решения для национальной обороны","dailymotion","x84qs0f","4"
"22700","blockchain solutions for national defense","pt","soluções de blockchain para defesa nacional","youtube","wcTiO577TwE&amp;pp=ugMICgJlbhABGAE%3D","0"
"22701","blockchain solutions for national defense","pt","soluções de blockchain para defesa nacional","youtube","wcTiO577TwE\u0026pp=ugMICgJlbhABGAE%3D","1"
"22702","blockchain solutions for national defense","pt","soluções de blockchain para defesa nacional","youtube","_","2"
"22703","blockchain solutions for national defense","pt","soluções de blockchain para defesa nacional","youtube","_","3"
"22704","blockchain solutions for national defense","pt","soluções de blockchain para defesa nacional","youtube","_","4"
"22705","blockchain solutions for national defense","pt","soluções de blockchain para defesa nacional","dailymotion","x84qtan","0"
"22706","blockchain solutions for national defense","pt","soluções de blockchain para defesa nacional","dailymotion","x84qowr","1"
"22707","blockchain solutions for national defense","pt","soluções de blockchain para defesa nacional","dailymotion","x84qrc6","2"
"22708","blockchain solutions for national defense","pt","soluções de blockchain para defesa nacional","dailymotion","x84qow2","3"
"22709","blockchain solutions for national defense","pt","soluções de blockchain para defesa nacional","dailymotion","x84qs0f","4"
"22710","blockchain solutions for national defense","ur","قومی دفاع کے لیے بلاکچین حل","youtube","TSjFk3ZlBi0","0"
"22711","blockchain solutions for national defense","ur","قومی دفاع کے لیے بلاکچین حل","youtube","QEj4vtPKq30","1"
"22712","blockchain solutions for national defense","ur","قومی دفاع کے لیے بلاکچین حل","youtube","CKM_KSRATI0","2"
"22713","blockchain solutions for national defense","ur","قومی دفاع کے لیے بلاکچین حل","youtube","_","3"
"22714","blockchain solutions for national defense","ur","قومی دفاع کے لیے بلاکچین حل","youtube","_","4"
"22715","blockchain solutions for national defense","ur","قومی دفاع کے لیے بلاکچین حل","dailymotion","x84qtan","0"
"22716","blockchain solutions for national defense","ur","قومی دفاع کے لیے بلاکچین حل","dailymotion","x84qowr","1"
"22717","blockchain solutions for national defense","ur","قومی دفاع کے لیے بلاکچین حل","dailymotion","x84qrc6","2"
"22718","blockchain solutions for national defense","ur","قومی دفاع کے لیے بلاکچین حل","dailymotion","x84qow2","3"
"22719","blockchain solutions for national defense","ur","قومی دفاع کے لیے بلاکچین حل","dailymotion","x84qs0f","4"
"22720","blockchain solutions for national defense","de","Blockchain-Lösungen für die Landesverteidigung","youtube","_","0"
"22721","blockchain solutions for national defense","de","Blockchain-Lösungen für die Landesverteidigung","youtube","_","1"
"22722","blockchain solutions for national defense","de","Blockchain-Lösungen für die Landesverteidigung","youtube","_","2"
"22723","blockchain solutions for national defense","de","Blockchain-Lösungen für die Landesverteidigung","youtube","_","3"
"22724","blockchain solutions for national defense","de","Blockchain-Lösungen für die Landesverteidigung","youtube","_","4"
"22725","blockchain solutions for national defense","de","Blockchain-Lösungen für die Landesverteidigung","dailymotion","x84qtan","0"
"22726","blockchain solutions for national defense","de","Blockchain-Lösungen für die Landesverteidigung","dailymotion","x84qowr","1"
"22727","blockchain solutions for national defense","de","Blockchain-Lösungen für die Landesverteidigung","dailymotion","x84qrc6","2"
"22728","blockchain solutions for national defense","de","Blockchain-Lösungen für die Landesverteidigung","dailymotion","x84qow2","3"
"22729","blockchain solutions for national defense","de","Blockchain-Lösungen für die Landesverteidigung","dailymotion","x84qs0f","4"
"22730","blockchain solutions for national defense","jp","国防のためのブロックチェーンソリューション","youtube","_","0"
"22731","blockchain solutions for national defense","jp","国防のためのブロックチェーンソリューション","youtube","_","1"
"22732","blockchain solutions for national defense","jp","国防のためのブロックチェーンソリューション","youtube","_","2"
"22733","blockchain solutions for national defense","jp","国防のためのブロックチェーンソリューション","youtube","_","3"
"22734","blockchain solutions for national defense","jp","国防のためのブロックチェーンソリューション","youtube","_","4"
"22735","blockchain solutions for national defense","jp","国防のためのブロックチェーンソリューション","dailymotion","_","0"
"22736","blockchain solutions for national defense","jp","国防のためのブロックチェーンソリューション","dailymotion","_","1"
"22737","blockchain solutions for national defense","jp","国防のためのブロックチェーンソリューション","dailymotion","_","2"
"22738","blockchain solutions for national defense","jp","国防のためのブロックチェーンソリューション","dailymotion","_","3"
"22739","blockchain solutions for national defense","jp","国防のためのブロックチェーンソリューション","dailymotion","_","4"
"22740","blockchain solutions for national defense","id","solusi blockchain untuk pertahanan nasional","youtube","TSjFk3ZlBi0&amp;pp=ugMICgJpZBABGAE%3D","0"
"22741","blockchain solutions for national defense","id","solusi blockchain untuk pertahanan nasional","youtube","hR451vLmucw","1"
"22742","blockchain solutions for national defense","id","solusi blockchain untuk pertahanan nasional","youtube","d4bihD4I40k","2"
"22743","blockchain solutions for national defense","id","solusi blockchain untuk pertahanan nasional","youtube","Uciu5Z8K2EQ","3"
"22744","blockchain solutions for national defense","id","solusi blockchain untuk pertahanan nasional","youtube","3Flk3j0ORIw","4"
"22745","blockchain solutions for national defense","id","solusi blockchain untuk pertahanan nasional","dailymotion","x84qtan","0"
"22746","blockchain solutions for national defense","id","solusi blockchain untuk pertahanan nasional","dailymotion","x84qowr","1"
"22747","blockchain solutions for national defense","id","solusi blockchain untuk pertahanan nasional","dailymotion","x84qrc6","2"
"22748","blockchain solutions for national defense","id","solusi blockchain untuk pertahanan nasional","dailymotion","x84qow2","3"
"22749","blockchain solutions for national defense","id","solusi blockchain untuk pertahanan nasional","dailymotion","x84qs0f","4"
"22750","More money for defense","en","More money for defense","youtube","eH_7BfJwTYM","0"
"22751","More money for defense","en","More money for defense","youtube","kgILnZDdfm4","1"
"22752","More money for defense","en","More money for defense","youtube","YoV4bYWGaTg","2"
"22753","More money for defense","en","More money for defense","youtube","a-K4nOBQPFA","3"
"22754","More money for defense","en","More money for defense","youtube","5GR7flUn4Z8","4"
"22755","More money for defense","en","More money for defense","dailymotion","x84qtan","0"
"22756","More money for defense","en","More money for defense","dailymotion","x84qowr","1"
"22757","More money for defense","en","More money for defense","dailymotion","x84qrc6","2"
"22758","More money for defense","en","More money for defense","dailymotion","x84qow2","3"
"22759","More money for defense","en","More money for defense","dailymotion","x84qs0f","4"
"22760","More money for defense","zh-cn","更多的钱用于防御","youtube","t_Q7Iad_2Dg","0"
"22761","More money for defense","zh-cn","更多的钱用于防御","youtube","9tzEMpoYJvY","1"
"22762","More money for defense","zh-cn","更多的钱用于防御","youtube","suRvYflRvjM","2"
"22763","More money for defense","zh-cn","更多的钱用于防御","youtube","9lSN1ZQNij8","3"
"22764","More money for defense","zh-cn","更多的钱用于防御","youtube","wqQBoo0kJ68","4"
"22765","More money for defense","zh-cn","更多的钱用于防御","dailymotion","x84qtan","0"
"22766","More money for defense","zh-cn","更多的钱用于防御","dailymotion","x84qowr","1"
"22767","More money for defense","zh-cn","更多的钱用于防御","dailymotion","x84qrc6","2"
"22768","More money for defense","zh-cn","更多的钱用于防御","dailymotion","x84qow2","3"
"22769","More money for defense","zh-cn","更多的钱用于防御","dailymotion","x84qs0f","4"
"22770","More money for defense","hi","रक्षा के लिए अधिक पैसा","youtube","2PvoirgS3sk","0"
"22771","More money for defense","hi","रक्षा के लिए अधिक पैसा","youtube","aSsguC9p9ts","1"
"22772","More money for defense","hi","रक्षा के लिए अधिक पैसा","youtube","9CCIunfM_Uk","2"
"22773","More money for defense","hi","रक्षा के लिए अधिक पैसा","youtube","ncUwUuby2YM","3"
"22774","More money for defense","hi","रक्षा के लिए अधिक पैसा","youtube","u7POcBKQg-U","4"
"22775","More money for defense","hi","रक्षा के लिए अधिक पैसा","dailymotion","x84qtan","0"
"22776","More money for defense","hi","रक्षा के लिए अधिक पैसा","dailymotion","x84qowr","1"
"22777","More money for defense","hi","रक्षा के लिए अधिक पैसा","dailymotion","x84qrc6","2"
"22778","More money for defense","hi","रक्षा के लिए अधिक पैसा","dailymotion","x84qow2","3"
"22779","More money for defense","hi","रक्षा के लिए अधिक पैसा","dailymotion","x84qs0f","4"
"22780","More money for defense","es","Más dinero para defensa","youtube","5UEhNsAZ5FM","0"
"22781","More money for defense","es","Más dinero para defensa","youtube","VN5Ac5Xl9Lc","1"
"22782","More money for defense","es","Más dinero para defensa","youtube","I1mDUl1nC6k","2"
"22783","More money for defense","es","Más dinero para defensa","youtube","wnwZ9oN7OLc","3"
"22784","More money for defense","es","Más dinero para defensa","youtube","z3nDcV8IUQU","4"
"22785","More money for defense","es","Más dinero para defensa","dailymotion","_","0"
"22786","More money for defense","es","Más dinero para defensa","dailymotion","_","1"
"22787","More money for defense","es","Más dinero para defensa","dailymotion","_","2"
"22788","More money for defense","es","Más dinero para defensa","dailymotion","_","3"
"22789","More money for defense","es","Más dinero para defensa","dailymotion","_","4"
"22790","More money for defense","ar","المزيد من المال للدفاع","youtube","Q-2aN-b_ctQ","0"
"22791","More money for defense","ar","المزيد من المال للدفاع","youtube","n7MDoayzDRo","1"
"22792","More money for defense","ar","المزيد من المال للدفاع","youtube","opFDQCh_bpw","2"
"22793","More money for defense","ar","المزيد من المال للدفاع","youtube","k3V4u-FF3K8","3"
"22794","More money for defense","ar","المزيد من المال للدفاع","youtube","Vbhel9cjOuM","4"
"22795","More money for defense","ar","المزيد من المال للدفاع","dailymotion","x84qtan","0"
"22796","More money for defense","ar","المزيد من المال للدفاع","dailymotion","x84qowr","1"
"22797","More money for defense","ar","المزيد من المال للدفاع","dailymotion","x84qrc6","2"
"22798","More money for defense","ar","المزيد من المال للدفاع","dailymotion","x84qow2","3"
"22799","More money for defense","ar","المزيد من المال للدفاع","dailymotion","x84qs0f","4"
"22800","More money for defense","bn","প্রতিরক্ষার জন্য আরো টাকা","youtube","zBzextDY_W0","0"
"22801","More money for defense","bn","প্রতিরক্ষার জন্য আরো টাকা","youtube","LBTBWrtsvHw","1"
"22802","More money for defense","bn","প্রতিরক্ষার জন্য আরো টাকা","youtube","-GUncsdcnyw","2"
"22803","More money for defense","bn","প্রতিরক্ষার জন্য আরো টাকা","youtube","VdkLC4J0TJw","3"
"22804","More money for defense","bn","প্রতিরক্ষার জন্য আরো টাকা","youtube","I08MigGuAn4","4"
"22805","More money for defense","bn","প্রতিরক্ষার জন্য আরো টাকা","dailymotion","x84qtan","0"
"22806","More money for defense","bn","প্রতিরক্ষার জন্য আরো টাকা","dailymotion","x84qowr","1"
"22807","More money for defense","bn","প্রতিরক্ষার জন্য আরো টাকা","dailymotion","x84qrc6","2"
"22808","More money for defense","bn","প্রতিরক্ষার জন্য আরো টাকা","dailymotion","x84qow2","3"
"22809","More money for defense","bn","প্রতিরক্ষার জন্য আরো টাকা","dailymotion","x84qs0f","4"
"22810","More money for defense","fr","Plus d'argent pour la défense","youtube","rK_5kVjw-vI","0"
"22811","More money for defense","fr","Plus d'argent pour la défense","youtube","1Xk2O-KaL1Q","1"
"22812","More money for defense","fr","Plus d'argent pour la défense","youtube","466G1hpS6GY","2"
"22813","More money for defense","fr","Plus d'argent pour la défense","youtube","1tIhj9mrPnU","3"
"22814","More money for defense","fr","Plus d'argent pour la défense","youtube","SrTuRt8h8Vo","4"
"22815","More money for defense","fr","Plus d'argent pour la défense","dailymotion","_","0"
"22816","More money for defense","fr","Plus d'argent pour la défense","dailymotion","_","1"
"22817","More money for defense","fr","Plus d'argent pour la défense","dailymotion","_","2"
"22818","More money for defense","fr","Plus d'argent pour la défense","dailymotion","_","3"
"22819","More money for defense","fr","Plus d'argent pour la défense","dailymotion","_","4"
"22820","More money for defense","ru","Больше денег на оборону","youtube","rnB5PxuvRIE","0"
"22821","More money for defense","ru","Больше денег на оборону","youtube","gd5IhvtKxbY","1"
"22822","More money for defense","ru","Больше денег на оборону","youtube","3B2NPReU_zI","2"
"22823","More money for defense","ru","Больше денег на оборону","youtube","87GpvkS8dnQ","3"
"22824","More money for defense","ru","Больше денег на оборону","youtube","WdkfI9ELoeI","4"
"22825","More money for defense","ru","Больше денег на оборону","dailymotion","x84qtan","0"
"22826","More money for defense","ru","Больше денег на оборону","dailymotion","x84qowr","1"
"22827","More money for defense","ru","Больше денег на оборону","dailymotion","x84qrc6","2"
"22828","More money for defense","ru","Больше денег на оборону","dailymotion","x84qow2","3"
"22829","More money for defense","ru","Больше денег на оборону","dailymotion","x84qs0f","4"
"22830","More money for defense","pt","Mais dinheiro para defesa","youtube","8KHzwMkc6Wg","0"
"22831","More money for defense","pt","Mais dinheiro para defesa","youtube","stjeNRNI-RY","1"
"22832","More money for defense","pt","Mais dinheiro para defesa","youtube","-7bHksiQYi8","2"
"22833","More money for defense","pt","Mais dinheiro para defesa","youtube","rDNyp7ZldqQ","3"
"22834","More money for defense","pt","Mais dinheiro para defesa","youtube","YXEWtpuad80","4"
"22835","More money for defense","pt","Mais dinheiro para defesa","dailymotion","x84qtan","0"
"22836","More money for defense","pt","Mais dinheiro para defesa","dailymotion","x84qowr","1"
"22837","More money for defense","pt","Mais dinheiro para defesa","dailymotion","x84qrc6","2"
"22838","More money for defense","pt","Mais dinheiro para defesa","dailymotion","x84qow2","3"
"22839","More money for defense","pt","Mais dinheiro para defesa","dailymotion","x84qs0f","4"
"22840","More money for defense","ur","دفاع کے لیے مزید رقم۔","youtube","eH_7BfJwTYM","0"
"22841","More money for defense","ur","دفاع کے لیے مزید رقم۔","youtube","kgILnZDdfm4","1"
"22842","More money for defense","ur","دفاع کے لیے مزید رقم۔","youtube","YoV4bYWGaTg","2"
"22843","More money for defense","ur","دفاع کے لیے مزید رقم۔","youtube","_","3"
"22844","More money for defense","ur","دفاع کے لیے مزید رقم۔","youtube","_","4"
"22845","More money for defense","ur","دفاع کے لیے مزید رقم۔","dailymotion","x84qtan","0"
"22846","More money for defense","ur","دفاع کے لیے مزید رقم۔","dailymotion","x84qowr","1"
"22847","More money for defense","ur","دفاع کے لیے مزید رقم۔","dailymotion","x84qrc6","2"
"22848","More money for defense","ur","دفاع کے لیے مزید رقم۔","dailymotion","x84qow2","3"
"22849","More money for defense","ur","دفاع کے لیے مزید رقم۔","dailymotion","x84qs0f","4"
"22850","More money for defense","de","Mehr Geld für die Verteidigung","youtube","Jxrfn3b7ZUM","0"
"22851","More money for defense","de","Mehr Geld für die Verteidigung","youtube","YvmPON7VoFo","1"
"22852","More money for defense","de","Mehr Geld für die Verteidigung","youtube","RNvR8zEbz3g","2"
"22853","More money for defense","de","Mehr Geld für die Verteidigung","youtube","1UPr18EcPfE","3"
"22854","More money for defense","de","Mehr Geld für die Verteidigung","youtube","wpsWFE4EjDA","4"
"22855","More money for defense","de","Mehr Geld für die Verteidigung","dailymotion","x84qtan","0"
"22856","More money for defense","de","Mehr Geld für die Verteidigung","dailymotion","x84qowr","1"
"22857","More money for defense","de","Mehr Geld für die Verteidigung","dailymotion","x84qrc6","2"
"22858","More money for defense","de","Mehr Geld für die Verteidigung","dailymotion","x84qow2","3"
"22859","More money for defense","de","Mehr Geld für die Verteidigung","dailymotion","x84qs0f","4"
"22860","More money for defense","jp","防衛のためのより多くのお金","youtube","g_NzGYK3YCs","0"
"22861","More money for defense","jp","防衛のためのより多くのお金","youtube","nNZwkcTVx_8","1"
"22862","More money for defense","jp","防衛のためのより多くのお金","youtube","pcQIqcl6lHQ","2"
"22863","More money for defense","jp","防衛のためのより多くのお金","youtube","GyZmCIQazoY","3"
"22864","More money for defense","jp","防衛のためのより多くのお金","youtube","RMcfbtR_uzs","4"
"22865","More money for defense","jp","防衛のためのより多くのお金","dailymotion","x84qtan","0"
"22866","More money for defense","jp","防衛のためのより多くのお金","dailymotion","x84qowr","1"
"22867","More money for defense","jp","防衛のためのより多くのお金","dailymotion","x84qrc6","2"
"22868","More money for defense","jp","防衛のためのより多くのお金","dailymotion","x84qow2","3"
"22869","More money for defense","jp","防衛のためのより多くのお金","dailymotion","x84qs0f","4"
"22870","More money for defense","id","Lebih banyak uang untuk pertahanan","youtube","xlNj4KbFA28","0"
"22871","More money for defense","id","Lebih banyak uang untuk pertahanan","youtube","mTHmpCoXiSU","1"
"22872","More money for defense","id","Lebih banyak uang untuk pertahanan","youtube","XQqYVeL1EE8","2"
"22873","More money for defense","id","Lebih banyak uang untuk pertahanan","youtube","MTFbNB6fSMg","3"
"22874","More money for defense","id","Lebih banyak uang untuk pertahanan","youtube","7kskf9LZ6kA","4"
"22875","More money for defense","id","Lebih banyak uang untuk pertahanan","dailymotion","x84qtan","0"
"22876","More money for defense","id","Lebih banyak uang untuk pertahanan","dailymotion","x84qowr","1"
"22877","More money for defense","id","Lebih banyak uang untuk pertahanan","dailymotion","x84qrc6","2"
"22878","More money for defense","id","Lebih banyak uang untuk pertahanan","dailymotion","x84qow2","3"
"22879","More money for defense","id","Lebih banyak uang untuk pertahanan","dailymotion","x84qs0f","4"
"22880","Taliban invade Kabul","en","Taliban invade Kabul","youtube","QLneTxG3_Nc","0"
"22881","Taliban invade Kabul","en","Taliban invade Kabul","youtube","THlNT7GqZSo","1"
"22882","Taliban invade Kabul","en","Taliban invade Kabul","youtube","nSFqcNyN8aY","2"
"22883","Taliban invade Kabul","en","Taliban invade Kabul","youtube","C5-d5rd1rHw","3"
"22884","Taliban invade Kabul","en","Taliban invade Kabul","youtube","tkvsq9endXE","4"
"22885","Taliban invade Kabul","en","Taliban invade Kabul","dailymotion","x84qtan","0"
"22886","Taliban invade Kabul","en","Taliban invade Kabul","dailymotion","x84qowr","1"
"22887","Taliban invade Kabul","en","Taliban invade Kabul","dailymotion","x84qrc6","2"
"22888","Taliban invade Kabul","en","Taliban invade Kabul","dailymotion","x84qow2","3"
"22889","Taliban invade Kabul","en","Taliban invade Kabul","dailymotion","x84qs0f","4"
"22890","Taliban invade Kabul","zh-cn","塔利班入侵喀布尔","youtube","oriMAtgkMGY","0"
"22891","Taliban invade Kabul","zh-cn","塔利班入侵喀布尔","youtube","u2qovqMYyP4","1"
"22892","Taliban invade Kabul","zh-cn","塔利班入侵喀布尔","youtube","93k56BkV3HM","2"
"22893","Taliban invade Kabul","zh-cn","塔利班入侵喀布尔","youtube","FB4bEg34QHc","3"
"22894","Taliban invade Kabul","zh-cn","塔利班入侵喀布尔","youtube","WVgRSpkxpmg","4"
"22895","Taliban invade Kabul","zh-cn","塔利班入侵喀布尔","dailymotion","x84qtan","0"
"22896","Taliban invade Kabul","zh-cn","塔利班入侵喀布尔","dailymotion","x84qowr","1"
"22897","Taliban invade Kabul","zh-cn","塔利班入侵喀布尔","dailymotion","x84qrc6","2"
"22898","Taliban invade Kabul","zh-cn","塔利班入侵喀布尔","dailymotion","x84qow2","3"
"22899","Taliban invade Kabul","zh-cn","塔利班入侵喀布尔","dailymotion","x84qs0f","4"
"22900","Taliban invade Kabul","hi","तालिबान ने काबुल पर आक्रमण किया","youtube","DDhE7-kR7UY","0"
"22901","Taliban invade Kabul","hi","तालिबान ने काबुल पर आक्रमण किया","youtube","QtiWuwnugSM","1"
"22902","Taliban invade Kabul","hi","तालिबान ने काबुल पर आक्रमण किया","youtube","SdcW6BW92e4","2"
"22903","Taliban invade Kabul","hi","तालिबान ने काबुल पर आक्रमण किया","youtube","jy30BnYNFBE","3"
"22904","Taliban invade Kabul","hi","तालिबान ने काबुल पर आक्रमण किया","youtube","CsVDhmghKrI","4"
"22905","Taliban invade Kabul","hi","तालिबान ने काबुल पर आक्रमण किया","dailymotion","x84qtan","0"
"22906","Taliban invade Kabul","hi","तालिबान ने काबुल पर आक्रमण किया","dailymotion","x84qowr","1"
"22907","Taliban invade Kabul","hi","तालिबान ने काबुल पर आक्रमण किया","dailymotion","x84qrc6","2"
"22908","Taliban invade Kabul","hi","तालिबान ने काबुल पर आक्रमण किया","dailymotion","x84qow2","3"
"22909","Taliban invade Kabul","hi","तालिबान ने काबुल पर आक्रमण किया","dailymotion","x84qs0f","4"
"22910","Taliban invade Kabul","es","Los talibanes invaden Kabul","youtube","yCkgkwU2YaU","0"
"22911","Taliban invade Kabul","es","Los talibanes invaden Kabul","youtube","aOyd024xSbM","1"
"22912","Taliban invade Kabul","es","Los talibanes invaden Kabul","youtube","G8i94bsOq0Y","2"
"22913","Taliban invade Kabul","es","Los talibanes invaden Kabul","youtube","_","3"
"22914","Taliban invade Kabul","es","Los talibanes invaden Kabul","youtube","_","4"
"22915","Taliban invade Kabul","es","Los talibanes invaden Kabul","dailymotion","x84qtan","0"
"22916","Taliban invade Kabul","es","Los talibanes invaden Kabul","dailymotion","x84qowr","1"
"22917","Taliban invade Kabul","es","Los talibanes invaden Kabul","dailymotion","x84qrc6","2"
"22918","Taliban invade Kabul","es","Los talibanes invaden Kabul","dailymotion","x84qow2","3"
"22919","Taliban invade Kabul","es","Los talibanes invaden Kabul","dailymotion","x84qs0f","4"
"22920","Taliban invade Kabul","ar","طالبان تغزو كابول","youtube","8RmP8XgcKCI","0"
"22921","Taliban invade Kabul","ar","طالبان تغزو كابول","youtube","VnGBIfLTO2I","1"
"22922","Taliban invade Kabul","ar","طالبان تغزو كابول","youtube","hAFPiZw7fa0","2"
"22923","Taliban invade Kabul","ar","طالبان تغزو كابول","youtube","-LOTzLxzfRA","3"
"22924","Taliban invade Kabul","ar","طالبان تغزو كابول","youtube","cYKizd7ypmQ","4"
"22925","Taliban invade Kabul","ar","طالبان تغزو كابول","dailymotion","x84qtan","0"
"22926","Taliban invade Kabul","ar","طالبان تغزو كابول","dailymotion","x84qowr","1"
"22927","Taliban invade Kabul","ar","طالبان تغزو كابول","dailymotion","x84qrc6","2"
